ID,Judul,Penulis,Abstrak,Info_24
12957,SKRIPSI PENGEMBANGAN HANDOUT “ZERO WASTE” BERBASIS PROJECT BASED LEARNING (PjBL) PADA MATERI PENCEMARAN LINGKUNGAN KELAS X UNTUK MENINGKATKAN SIKAP PEDULI LINGKUNGAN,ALISSA QOTRUNNADA,"ABSTRACT Qotrunnada, Alissa. 2023. “Development Of ""Zero Waste"" Handout Based On Project Based Learning (PjBL) On Class X Environmental Pollution Material To Increase Environmental Care Attitude”. Skripsi. Program Studi Pendidikan Biologi Fakultas Keguruan dan Ilmu Pendidikan Universitas Tidar. Pembimbing I Karunia Galih Permadani, M.Sc., Pembimbing II Sekar Jati Pamungkas, M.Pd. Keywords: Handout, Zero Waste, Project Based Learning (PjBL), Environmental Care Attitude The background of this research is that the waste problem is still a concern for many people, especially at MA Yajri Payaman. Another problem is in learning, where learning tools in the form of teaching materials that should be able to help optimize the learning process have not yet reached the standard because the number is limited and there has been no effort by the teacher to develop teaching materials in the form of modules or others. The purpose of this research is to know the process of developing teaching materials, to know the results of validation of teaching materials, and to find out the results of limited scale tests of teaching materials that have been developed. This research method uses the ADDIE development model. The research subjects were class X MIPA B and X MIPA C MA Yajri Payaman. The instruments used in the research were teacher interview question sheets, questionnaire sheets, and product validation sheets. The data analysis technique used in the research was descriptive analysis of the results of interviews and observation activities, analysis of teacher and student questionnaires, and analysis of product validation sheets. Development leaflet begins with conducting several analyzes such as analysis of the needs of teaching materials, observations, interviews, and the results of student questionnaires. The second stage is the design stage, at this stage the researcher designs the designleaflet. The third stage is the development stage, at this stage the researcher develops a design that has been previously designed. The next stage is the implementation stage, at this stage the researcher conducts a limited scale product trial. The last stage is evaluation. The validation results from material expert validators and teaching materials experts amounted to 82% and are in the very feasible category to use. Limited scale test results of teaching materialsleaflet namely the attitude of environmental concern of students shows a figure of 79.76% percent which is in the less category. These results experienced an increase of 15.21% from the previous which was only 64.55% and were in the very poor category. From these results it can be concluded that the usezero waste flyerbasedProject Based Learning (PjBL) on environmental pollution material can increase students' caring attitude towards the environment.",PRODI_S1_PENDIDIKAN_BIOLOGIFAKULTAS_KEGURUAN_DAN_ILMU_PENDIDIKAN
12958,SKRIPSI PENGEMBANGAN LEMBAR KERJA PESERTA DIDIK (LKPD) BERBASIS PROBLEM BASED LEARNING PADA MATERI PERUBAHAN LINGKUNGAN UNTUK MENINGKATKAN KETERAMPILAN BERPIKIR TINGKAT TINGGI PESERTA DIDIK DI SMA N 1 MUNTILAN,SARI DEWI SUSANTI,"ABSTRAK Susanti, Sari Dewi 2022. “Pengembangan Lembar Kerja Peserta Didik (LKPD) Berbasis Problem Based Learning pada Materi Perubahan Lingkungan untuk Meningkatkan Keterampilan Berpikir Tigkat Tinggi Peserta Didik di SMA N 1 Muntilan”. Skripsi. Program Studi Pendidikan Biologi Fakultas Keguruan dan Ilmu Pendidikan Universitas Tidar. Pembimbing I Sekar Jati Pamungkas, M.Pd., Pembimbing II Muhammad Radian Nur Alamsyah, M.Pd. Kata kunci: LKPD, model 4-D,Problem Based Learning,berpikir tingkat tinggi Penelitian ini dilatarbelakangi oleh hasil observasi menunjukkan bahwa keterampilan berpikir tingkat tinggi yang belum optimal. Hal ini karena proses pembelajaran lebih berpusat pada guru, penggunaan LKPD yang belum berbasis Problem Based Learning dan tampilan LKPD masih sederhana. Penelitian ini bertujuan untuk mengetahui kelayakan LKPD berbasis Problem Based Learning sesuai dengan penilaian para ahli dan mengetahui keefektifan LKPD terhadap keterampilan berpikir tingkat tinggi. Dengan diterapkannya LKPD berbasis Problem Based Learning diharapkan dapat meningkatkan keterampilan berpikir tingkat tinggi peserta didik. Metode penelitian yang digunakan adalah Research and Development (R&D) dengan model pengembangan 4-D yaitu Define (pendefinisian), Design (desain) Develop (pengembangan), dan Disseminate (penyebaran). Akan tetapi pada penelitian ini dibatasi hanya sampai tahap ketiga yaitu Develop. Penelitian ini diujicobakan secara quasi eksperimentdengan non equivalent control group design. Pengumpulan data menggunakan metode wawancara, angket, dan tes. Teknik analisis data menggunakan analisis deskriptif kualitatif dan analisis deskriptif kuantitatif. Hasil penelitian ini menunjukkan bahwa LKPD berbasis Problem Based Learning layak digunakan dalam pembelajaran berdasarkan uji validitas. Hasil uji validitas oleh ahli materi memeperoleh presentase sebesar 96,15% (sangat layak) dan ahli media 76,92% (layak). Untuk mengetahui peningkatan keterampilan berpikir tingkat tinggi dilakukan uji t dan uji N-Gain. Analisis uji t hasil leterampilan berpikir tingkat tinggi diperoleh sig. sebesar 0,000 terlihat bahwa nilai sig. < 0,05 maka H0ditolak. Hasil analisis uji gain ternomalisasi diperoleh rata-rata N-Gain keterampilan berpikir tingkat tinggi kelas eksperimen sebesar 0,53 sedangkan pada kelas kontrol sebesar 0,22. Disimpulkan bahwa LKPD berbasis Problem Based Learning yang dikembangkan layak digunakan dalam kegiatan pembelajaran dan efektif terhadap peningkatan keterampilan berpikir tingkat tinggi.",PRODI_S1_PENDIDIKAN_BIOLOGIFAKULTAS_KEGURUAN_DAN_ILMU_PENDIDIKAN
12959,TUGAS AKHIR RANCANG BANGUN ALAT PENGADUK ADONAN KERUPUK KAPASITAS 60 KG GUNA MENINGKATKAN PRODUKTIVITAS UMKM,FAHREZA FAUZIA,"ABSTRAK Perkembangan UMKM saat ini sudah mulai pesat, terutama industri makanan ringan yaitu kerupuk. Pemenuhan kebutuhan pasar sulit untuk dtercukupi karena keterbatasan produksi. Ada beberapa tahapan yang harus dilalui dalam pembuatan kerupuk, salah satunya adalah pembuatan adonan yang masih dilakukan dengan manual. Mesin pengaduk adonan menjadi suatu terobosan dalam mempersingkat waktu dan memperbanyak hasil produksi.msin pengaduk adonan kerupuk ini memiliki beberapa bagian yaitu motor listrik,pulley,v belt,box adonan,poros pengaduk, dan rangka. Alat pengaduk adonan kerupuk inemiliki kapasitas 60 kg. Lebih efisien dibandingkan dengan menggunakan tenaga manusia yang dapat memproduksi sebanyak 20 kg. Alat pengaduk adonan ini menggunakan motor listrik berkapasitas ½ Hp, tidak terlalu besar untuk UMKM yang memiiki daya listrik menengah. Sedangkan box adonan menggunakan bahan stainless steel guna mencegah karat tercampur pada adonan. Pengujian alat pengaduk ini dilakukan dengan membandingkan efisiensi waktu dan biaya produksi, yang semula membutuhkan waktu 20 menit untuk setiap 5 kg nya. Sedangkan biaya produksi yang dibutuhkan dengan menggunakan tenaga manusia sebesar Rp. 1.800.000/bulan sedangkn menggunakan mesin pengaduk adonan ini dapat menghemat biaya produksi sebesar Rp. 60.840/bulan. Sehingga produksi kerupuk dapat tercukupi dan juga menghemat biaya dalam produksi kerupuk ini.. Kata kunci : Kerupuk, pengaduk, UMKM, adonan",PRODI_D3_TEKNIK_MESINFAKULTAS_FT
12960,SKRIPSI REDUKSI EMISI DAN PENINGKATAN UNJUK KERJA MOTOR BAKAR 4 LANGKAH DENGAN PENAMBAHAN ETANOL 99 %,MUHAMAD IRFAN RIFAI,"ABSTRAK Penggunaan bahan bakar umum secara terus menerus di era semakin berkembangnya teknologi dalam bidang otomotif ini akan menyebabkan kelangkaan pada bahan bakar umum itu sendiri dan di era ini kita harus mampu memanfaatkan bahan bakar alternatif yang bisa di gunakan untuk pengganti atau campuran bahan bakar umum. Untuk itu dilakukanlah penelitian tentang sumber energi baru terbarukan, diantaranya adalah etanol. Metodologi penelitian ini dilakukan secara experimental pada motor satria fu 150 cc dengan bahan bakar pertalite, E5,E10, dan E20 dan dibandingkan dengan bahan bakar pertamax di bengkel otomotif Dyno OP27 Magelang, untuk mengetahui pengaruh daya dan torsi menggunakan dynotest, sedangkan pengujian emisi gas buang menggunakan gas analyzer dan dilakukan di Dishub kota magelang. Data hasil pengujian dianalisa dengan cara mendeskripsikan dan merangkum hasil-hasil pengujian dalam bentuk grafik dan tabel. Berdasarkan hasil pengujian dan pembahasan penggunaan variasi pertamax dan campuran bahan bakar pertalite, E5, E10, dan E20 didapat kesimpulan bahwa variasi campuran bahan bakar pertalite etanol E20 (20% etanol dan 80% pertalite) menghasilkan ujuk kerja yang baik, pada sepeda motor satria fu 150 cc, daya maksimum dicapai 11,2 hp putaran 7000 rpm, dan torsi maksimum dicapai pada 11,4 Nm putaran 7000 rpm. Untuk emisi gas buang yang paling ramah lingkungan pada E20 dengan kadar CO 0,189 % dan HC 0,179 ppm.",PRODI_S1_TEKNIK_MESINFAKULTAS_FT
12961,SKRIPSI PENGEMBANGAN BAHAN AJAR TEKS DESKRIPSI BERMUATAN BUDAYA LOKAL UNTUK SISWA KELAS VII SMP NEGERI 1 CANDIROTO KABUPATEN TEMANGGUNG,HUNI WEJANG ATUR PANDHULU,"ABSTRAK Pandhulu, Huni Wejang Atur. 2022. “Pengembangan Bahan Ajar Teks Deskripsi Bermuatan Budaya Lokal Untuk Siswa Kelas VII SMP Negeri 1 Candiroto Kabupaten Temanggung”. Skripsi. Program Studi Pendidikan Bahasa dan Sastra Indonesia Fakultas Keguruan dan Ilmu Pendidikan Universitas Tidar. Pembimbing I Ayu Wulandari, S.Pd., M.Pd., Pembimbing II Mashud Syahroni S.Pd., M.Pd. Keterampilan menulis teks deskripsi merupakan salah satu keterampilan yang harus dikuasai peserta didik sebagai salah satu bentuk aplikasi dari empat keterampilan berbahasa. Salah satu permasalahan yang ditemui pada pembelajaran teks deskripsi khususnya pada kelas VII di SMP Negeri 1 Candiroto adalah penggunaan bahan ajar yang masih bergantung pada bahan ajar terbitan pemerintah serta kurangnya pemahaman peserta didik akan arti budaya. Tujuan dari penelitian ini adalah menganalisis kebutuhan awal, mengembangkan bahan ajar, serta memperoleh kelayakan bahan ajar teks deskripsi bermuatan budaya lokal untuk peserta didik kelas VII di SMP Negeri 1 Candiroto Kabupaten Temanggung. Penelitian ini menggunakan model penelitian dan pengembangan menurut Sugiyono dengan menggunakan instrument pengumpulan data berupa observasi, wawancara kebutuhan awal bahan ajar, dan angket mengenai kelayakan bahan ajar cetak berupa modul dengan materi teks deskripsi untuk siswa kelas VII SMP, dengan perolehan data hasil validasi yang dikembangkan dalam kategori baik (B) dan dinyatakan layak untuk digunakan. Kata kunci: bahan ajar, budaya lokal, modul.",PRODI_S1_PENDIDIKAN_BAHASA_DAN_SASTRA_INDONESIAFAKULTAS_KEGURUAN_DAN_ILMU_PENDIDIKAN
12962,SKRIPSI APLIKASI URIN KELINCI PADA TANAMAN SELADA MERAH (Lactuca sativa varietas Red rapids),NINDAPINTA DIAN WIJAYANTI,"INTISARI APLIKASI URIN KELINCI PADA TANAMAN SELADA MERAH (Lactuca sativa varietas Red rapids) Nindapinta Dian Wijayanti email : [email protected] Penelitian ini untuk mengetahui pengaruh konsentrasi dan frekuensi pemberian urin kelinci terhadap hasil tanaman selada merah. Penelitian dilaksanakan pada bulan Maret sampai April 2022 di Desa Sidorejo, Kecamatan Bandongan, Kabupaten Magelang dengan jenis tanah latosol. Penelitian dilaksanakan menggunakan percobaan faktorial (4x3) yang disusun dalam rancangan acak kelompok lengkap dengan 3 ulangan sebagai blok. Faktor pertama berupa konsentrasi urin kelinci 10, 20, 30 dan 40 ml/l. Faktor kedua frekuensi pemberian urin kelinci yaitu 3, 6 dan 9 hari sekali. Hasil penelitian menunjukkan konsentrasi urin kelinci 40 ml/l menghasilkan berat segar akar tertinggi pada tanaman selada merah. Frekuensi pemberian urin kelinci memberikan pertumbuhan yang sama pada jumlah daun, luas daun, berat segar tanaman, berat kering tanaman, berat segar akar dan berat kering akar. Konsentrasi dan frekuensi pemberian urin kelinci memberikan pertumbuhan yang sama pada semua parameter pengamatan. Kata kunci : frekuensi, konsentrasi, selada merah, urin kelinci",FAKULTAS_FAPERTAPRODI_S1_AGROTEKNOLOGI
12963,SKRIPSI PERENCANAAN SISTEM ELEKTRIKAL PADA GEDUNG NICU PICU 2 LANTAI RSUD TIDAR KOTA MAGELANG,OKTA TRI RAHMANTO,"INTISARI Nicu Picu merupakan fasilitas rumah sakit yang terletak di pusat pelayanan medis, dibangun bertujuan untuk memenuhi pelayanan medis dengan baik dan juga sebagai sarana pelayanan penunjang medis masyarakat disekitar. Perencanaan instalasi listrik meliputi instalasi penerangan, sistem pendingin outlet dengan optimalisasi biaya perencanaan instalasi listrik memenuhi standar berdasarkan peraturan yang berlaku dengan standar nasional Standar Internasional (SNI), persyaratan instalasi listrik (PUIL), Peraturan Menteri Kesehatan No. 2306 tahun 2011 dan Peraturan Menteri Kesehatan No. No. 1 tentang Pekerjaan Umum dan Perumahan Tahun 2022, dan menetapkan kapasitas daya atau kapasitas total di fasilitas Rumah Sakit Nicu Picu sesuai kebutuhan dan bila digunakan tidak membahayakan keselamatan pengguna maupun lingkungan serta kenyamanan pengguna saat menggunakan Rumah Sakit Nicu Picu. Menggunakan Philips TL 30x120cm LED 20 W, tipe konduktor NYM 3 x 2,5 mm2, kabel di papan memiliki peringkat arus 197 A. Berdasarkan tabel peringkat saat ini, kabel NYY kelas 4 x 35 mm2 diberi peringkat 197 A. digunakan, nilai arus pengenal 6,16 A, proteksi MCB 10 A, proteksi MCCB 80 A, nilai daya terpasang 93,56 VA, direkomendasikan genset dengan kapasitas 200 kVA. Rencanakan sesuai Standar Nasional Indonesia, Persyaratan Umum Instalasi Listrik (PUIL) dan Undang-Undang Ketenagalistrikan. Habiskan Rp 1.581.495.996 untuk membangun. Kata Kunci – Perencanaan Instalasi, PUIL, SNI, Konduktor, Daya Terpasang",PRODI_S1_TEKNIK_ELEKTROFAKULTAS_FT
12964,"SKRIPSI PERENCANAAN INSTALASI SISTEM KELISTRIKAN PADA GEDUNG PERKANTORAN 6 LANTAI
Studi kasus : Pondok Indah Office Tower 6",NOVARIS PANJI MUHAMMAD,"INTISARI Perencanaan instalasi sistem kelistrikan harus dilakukan dengan aman, nyaman dan efisien, sesuai dengan Standar Nasional Indonesia (SNI) ,Persyaratan Umum Instalasi Listrik (PUIL) dan Undang-Undang ketenagalistrikan. Pondok Indah Office Tower 6 merupakan bangunan 6 lantai dengan luas bangunan perlantai 1552 m2. Penelitiam ini bertujuan membahas tentang pemodelan sistem kelistrikan yang sesuai peraturan dan pedoman agar dalam penggunaannya dapat digunakan dengan aman. Pemodelan dalam penelitian instalasi sistem kelistrikan mencangkup instalasi penerangan, kotak kontak, sistem pendingin, motor lift dan sistem fire alarm beserta apar di Pondok Indah Office Tower 6. Berdasarkan perhitungan diperoleh jumlah titik lampu sebanyak 1715 titik kotak kotak 1077 titik , menggunakan jenis AC VRF dengan outdoor 6 dan indoor 120 unit dan motor lift untuk lalu lintas gedung menggunakan Helical gear motor TR98 11kw sebanyak 4 unit. Beban total untuk gedung diperoleh daya nyata (P) nilai 516.783 watt dan daya semu (S) sebesar 574.203 VA, sehingga penyambungan langganan daya ke PLN sebesar 690 kVA dibutuhkan generator dengan kapasitas 500 kVA. Untuk sistem fire alarm menggunakan jenis smoke dan heat dengan sistem kebakaran APAR bahan bubuk kimia. Anggaran biaya yang diperlukan untuk membangun kelistrikan pada Pondok Indah Office Tower 6 adalah Rp. 15.942.416.428.. Kata kunci: Lampu, Kapasitas, Instalasi.",PRODI_S1_TEKNIK_ELEKTROFAKULTAS_FT
12965,"SKRIPSI ANALISIS PENGARUH DESENTRALISASI FISKAL, INVESTASI, PENDIDIKAN, DAN KESEHATAN TERHADAP PERTUMBUHAN EKONOMI DI PROVINSI JAWA TENGAH TAHUN 2011-2018",ADITYA MAULANA,"ABSTRAK Pertumbuhan ekonomi merupakan salah satu tolok ukur penting dalam menentukan keberhasilan pembangunan ekonomi. Keberhasilan suatu negara dalam meningkatkan kesejahteraan masyarakatnya diukur melalui tingkat pertumbuhan ekonomi yang berhasil dicapai. Penelitian ini bertujuan untuk menganalisis pengaruh desentralisasi fiskal, investasi, pendidikan, dan kesehatan terhadap pertumbuhan ekonomi di Provinsi Jawa Tengah tahun 2011-2018. Pada penelitian ini menggunakan teknik analisa regresi data panel dengan model Fixed Effect. Hasil penelitian menunjukkan bahwa (1) Desentralisasi Fiskal berpengaruh positif terhadap pertumbuhan ekonomi. (2) Investasi berpengaruh tidak signifikan terhadap pertumbuhan ekonomi. (3) Pendidikan berpengaruh positif dan signifikan terhadap pertumbuhan ekonomi. (4) Kesehatan berpengaruh positif terhadap pertumbuhan ekonomi. (5) Desentralisasi Fiskal, Investasi, Pendidikan, Kesehatan secara bersama-sama memiliki pengaruh terhadap Pertumbuhan Ekonomi. Kata Kunci : Pertumbuhan Ekonomi, Desentralisasi Fiskal, Investasi",PRODI_S1_EKONOMI_PEMBANGUNANFAKULTAS_FE
12966,"SKRIPSI ANALISIS PENGARUH PRODUKSI BERAS, KONSUMSI BERAS DAN JUMLAH PENDUDUK TERHADAP IMPOR BERAS DI INDONESIA TAHUN 1991 – 2020",KURNIAWAN TRI PAMUNGKAS,"ABSTRAK Indonesia merupakan negara agraris dengan kekayaan sumber daya alamnya yang berlimpah. Sektor pertanian masih menjadi salah satu sektor sumber mata pencaharian bagi masyarakat Indonesia khususnya bagi penduduk di pedesaan, dan beras menjadi salah satu komoditas utamanya. Tingginya import beras di Indonesia berbanding terbalik dengan citra Indonesia sebagai negara agraris. Tujuan dalam penelitian ini adalah untuk mengetahui adanya pengaruh dari produksi beras, konsumsi beras, dan jumlah penduduk terhadap impor beras di Indonesia dari tahun 1991-2020 dan untuk melakukan pengujian variabel data yang digunakan dalam penelitian ini berupa data runtut waktu (time series) dalam periode tahun 1991-2020. Berdasarkan hasil analisis dari penelitian mengenai pengaruh produksi beras, konsumsi beras dan jumlah penduduk secara bersama – sama terhadap impor beras di Indonesia tahun 1991 – 2020 maka dapat diperoleh hasil Variabel produksi beras, konsumsi beras, dan jumlah penduduk secara bersama-sama berpengaruh terhadap impor beras di Indonesia pada tahun 1991-2020. Kata Kunci : Produksi, Konsumsi, Jumlah Penduduk, Import Beras",PRODI_S1_EKONOMI_PEMBANGUNANFAKULTAS_FE
